arrival_time,runtime,gpus,priority
5421885.0,5206.0,0,0.5
5421976.0,205.0,0,0.5
5422039.0,96.0,1,0.5
5422327.0,272.0,0,0.5
5422342.0,1075.0,1,0.5
5422383.0,11943.0,1,0.5
5422400.0,276.0,0,0.5
5422413.0,2768.0,1,0.5
5422498.0,2646973.0,1,0.5
5422544.0,1816.0,2,1.0
5422642.0,1360.0,1,0.5
5422684.0,1334.0,2,1.0
5422802.0,6781.0,1,0.5
5422802.0,171.0,0,0.5
5422843.0,1318.0,1,0.5
5422970.0,2646935.0,1,0.5
5422974.0,164.0,0,0.5
5423029.0,20170.0,0,0.5
5423036.0,2666896.0,1,0.5
5423063.0,1555.0,0,0.5
5423067.0,1305.0,2,1.0
5423256.0,211.0,0,0.5
5423301.0,6015.0,1,0.5
5423328.0,151.0,0,0.5
5423418.0,21161.0,1,0.5
5423436.0,566.0,0,0.5
5423469.0,206.0,0,0.5
5423480.0,1631.0,0,0.5
5423480.0,2675.0,0,0.5
5423651.0,963.0,1,0.5
5423691.0,2646215.0,1,0.5
5423702.0,419.0,1,0.5
5423844.0,164.0,0,0.5
5423926.0,10039.0,1,0.5
5423933.0,1597.0,2,1.0
5424020.0,1321.0,2,1.0
5424035.0,1743.0,1,0.5
5424160.0,2515.0,1,0.5
5424181.0,304.0,0,0.5
5424182.0,6087.0,0,0.5
5424188.0,4552.0,0,0.5
5424243.0,1944.0,0,0.5
5424373.0,1023.0,2,1.0
5424486.0,202.0,0,0.5
5424493.0,1083.0,1,0.5
5424572.0,1936.0,1,0.5
5424712.0,430.0,1,0.5
5424751.0,212.0,0,0.5
5424765.0,7923.0,0,0.5
5424899.0,41.0,0,0.5
5424900.0,185.0,0,0.5
5424964.0,188.0,0,0.5
5425038.0,1433.0,2,1.0
5425093.0,101.0,0,0.5
5425142.0,1034.0,1,0.5
5425160.0,166.0,0,0.5
5425172.0,984.0,0,0.5
5425182.0,1221.0,1,0.5
5425194.0,699.0,0,0.5
5425195.0,698.0,0,0.5
5425195.0,188.0,0,0.5
5425222.0,1463.0,1,0.5
5425327.0,180.0,0,0.5
5425341.0,1056.0,2,1.0
5425384.0,206.0,0,0.5
5425398.0,1434.0,2,1.0
5425509.0,63.0,0,0.5
5425573.0,8303.0,0,0.5
5425573.0,7744.0,0,0.5
5425573.0,1666.0,0,0.5
5425573.0,218.0,0,0.5
5425573.0,652.0,0,0.5
5425573.0,8972.0,0,0.5
5425574.0,999.0,0,0.5
5425576.0,741.0,1,0.5
5425592.0,832.0,0,0.5
5425792.0,230.0,0,0.5
5425998.0,7931.0,1,0.5
5426002.0,7020242.0,1,0.5
5426023.0,169.0,0,0.5
5426140.0,1784.0,2,1.0
5426177.0,734.0,1,0.5
5426194.0,172.0,0,0.5
5426198.0,304.0,8,5.0
5426318.0,762.0,1,0.5
5426367.0,182.0,0,0.5
5426398.0,1282.0,2,1.0
5426405.0,4244.0,1,0.5
5426420.0,1078.0,1,0.5
5426425.0,177.0,0,0.5
5426509.0,2131.0,1,0.5
5426551.0,188.0,0,0.5
5426575.0,465.0,0,0.5
5426591.0,1184.0,0,0.5
5426597.0,2421.0,0,0.5
5426597.0,2612.0,0,0.5
5426604.0,191.0,0,0.5
5426679.0,4544.0,1,0.5
5426705.0,16485.0,8,5.0
5426734.0,281.0,0,0.5
5426741.0,162.0,0,0.5
5426796.0,106.0,0,0.5
5426833.0,1312.0,2,1.0
5426912.0,1036.0,1,0.5
5427081.0,783.0,1,0.5
5427162.0,1269.0,0,0.5
5427162.0,176.0,0,0.5
5427162.0,1478.0,0,0.5
5427163.0,1717.0,0,0.5
5427226.0,168.0,0,0.5
5427240.0,810.0,0,0.5
5427292.0,1344.0,1,0.5
5427339.0,187.0,0,0.5
5427395.0,178.0,0,0.5
5427509.0,9235.0,1,0.5
5427528.0,167.0,0,0.5
5427534.0,2122.0,2,1.0
5427575.0,196.0,0,0.5
5427681.0,1303.0,2,1.0
5427696.0,178.0,0,0.5
5427772.0,186.0,0,0.5
5427809.0,778.0,1,0.5
5427837.0,6154.0,1,0.5
5427865.0,1079.0,1,0.5
5427875.0,170.0,0,0.5
5427949.0,10442.0,1,0.5
5427966.0,84.0,0,0.5
5428051.0,558.0,0,0.5
5428052.0,184.0,0,0.5
5428052.0,15147.0,0,0.5
5428052.0,1891.0,0,0.5
5428058.0,2188.0,0,0.5
5428072.0,1447.0,1,0.5
5428077.0,5875.0,1,0.5
5428126.0,11391.0,1,0.5
5428145.0,1293.0,2,1.0
5428237.0,196.0,0,0.5
5428325.0,9777.0,8,5.0
5428462.0,9381.0,8,5.0
5428496.0,191.0,0,0.5
5428497.0,961.0,0,0.5
5428497.0,1347.0,1,0.5
5428610.0,187.0,0,0.5
5428642.0,1898.0,1,0.5
5428689.0,210.0,0,0.5
5428798.0,190.0,0,0.5
5428900.0,172.0,0,0.5
5428945.0,812.0,1,0.5
5428986.0,998.0,2,1.0
5428986.0,760.0,1,0.5
5428989.0,164.0,0,0.5
5429004.0,1550.0,2,1.0
5429073.0,240.0,0,0.5
5429257.0,7136.0,0,0.5
5429258.0,1488.0,0,0.5
5429258.0,1376.0,0,0.5
5429258.0,189.0,0,0.5
5429258.0,3324.0,0,0.5
5429259.0,1408.0,0,0.5
5429259.0,13940.0,0,0.5
5429259.0,1607.0,0,0.5
5429314.0,188.0,0,0.5
5429317.0,8712.0,1,0.5
5429438.0,1330.0,2,1.0
5429448.0,196.0,0,0.5
