arrival_time,runtime,gpus,priority
10736884.0,12211.0,8,5.0
10738891.0,30040.0,8,5.0
10748699.0,11814.0,8,5.0
10749020.0,12938.0,8,5.0
10749064.0,11905.0,8,5.0
10749096.0,177898.0,8,5.0
10749096.0,9863.0,8,5.0
10749403.0,19674.0,8,5.0
10749714.0,52976.0,8,5.0
10749743.0,42262.0,8,5.0
10750351.0,23063.0,8,5.0
10750913.0,56823.0,8,5.0
10751175.0,13283.0,8,5.0
10751276.0,45883.0,8,5.0
10751745.0,53814.0,8,5.0
10752180.0,396004.0,8,5.0
10752269.0,65185.0,8,5.0
10752399.0,50202.0,8,5.0
10752543.0,37455.0,8,5.0
10752651.0,188894.0,8,5.0
10754289.0,24187.0,8,5.0
10754987.0,10323.0,8,5.0
10755012.0,9563.0,8,5.0
10755115.0,11654.0,8,5.0
10755161.0,32376.0,8,5.0
10755229.0,9770.0,8,5.0
10757048.0,38585.0,8,5.0
10757490.0,43501.0,8,5.0
10757606.0,13419.0,8,5.0
10758179.0,19941.0,8,5.0
10758828.0,13801.0,8,5.0
10759820.0,256403.0,8,5.0
10761259.0,549097.0,8,5.0
10762089.0,773712.0,8,5.0
10764429.0,13103.0,8,5.0
10764453.0,33273.0,8,5.0
10764607.0,87993.0,8,5.0
10764660.0,87938.0,8,5.0
10765054.0,87417.0,8,5.0
10765054.0,37575.0,8,5.0
10765418.0,87038.0,8,5.0
10765739.0,10064.0,8,5.0
10765856.0,86200.0,8,5.0
10766576.0,12575.0,8,5.0
10766597.0,9773.0,8,5.0
10766800.0,9074.0,8,5.0
10766872.0,12719.0,8,5.0
10767132.0,21966.0,8,5.0
10767262.0,113136.0,8,5.0
10767280.0,603550.0,8,5.0
10767550.0,22447.0,8,5.0
10768342.0,28346.0,8,5.0
10768449.0,417786.0,8,5.0
10769133.0,15811.0,8,5.0
10769385.0,103125.0,8,5.0
10769531.0,9138.0,8,5.0
10769906.0,20796.0,8,5.0
10770766.0,15546.0,8,5.0
10771459.0,87091.0,8,5.0
10771512.0,22363.0,8,5.0
10772227.0,18950.0,8,5.0
10772596.0,18253.0,8,5.0
10772868.0,18729.0,8,5.0
10773207.0,24332.0,8,5.0
10773338.0,151430.0,8,5.0
10774141.0,17456.0,8,5.0
10774569.0,165144.0,8,5.0
10774866.0,78053.0,8,5.0
10775051.0,81946.0,8,5.0
10775340.0,64357.0,8,5.0
10776261.0,97206.0,8,5.0
10776577.0,83147.0,8,5.0
10777910.0,9828.0,8,5.0
10777964.0,66179.0,8,5.0
10778361.0,61330.0,8,5.0
10778534.0,22143.0,8,5.0
10778809.0,60607.0,8,5.0
10779129.0,22329.0,8,5.0
10779252.0,15129.0,8,5.0
10779274.0,16963.0,8,5.0
10779863.0,539872.0,8,5.0
10780628.0,11199.0,8,5.0
10781790.0,21726.0,8,5.0
10781830.0,42598.0,8,5.0
10781843.0,142124.0,8,5.0
10781860.0,52367.0,8,5.0
10781891.0,21896.0,8,5.0
10782229.0,21539.0,8,5.0
10782523.0,83178.0,8,5.0
10782644.0,21105.0,8,5.0
10782850.0,53034.0,8,5.0
10782964.0,21011.0,8,5.0
10783381.0,20308.0,8,5.0
10783738.0,20537.0,8,5.0
10785408.0,10988.0,8,5.0
10786326.0,30494.0,8,5.0
10787050.0,17374.0,8,5.0
10787401.0,8987.0,8,5.0
10787405.0,136177.0,8,5.0
10788854.0,393878.0,8,5.0
10789143.0,50894.0,8,5.0
10789180.0,15442.0,8,5.0
10789554.0,52454.0,8,5.0
10789748.0,32566.0,8,5.0
10789784.0,68196.0,8,5.0
10790300.0,59038.0,8,5.0
10791723.0,13189.0,8,5.0
10791781.0,12423.0,8,5.0
10791797.0,17978.0,8,5.0
10791841.0,12363.0,8,5.0
10792693.0,10073.0,8,5.0
10792849.0,394870.0,8,5.0
10793340.0,23081.0,8,5.0
10793367.0,27270.0,8,5.0
10796415.0,42993.0,8,5.0
10796868.0,126639.0,8,5.0
10797031.0,17918.0,8,5.0
10797052.0,36317.0,8,5.0
10797062.0,64338.0,8,5.0
10797073.0,44347.0,8,5.0
10797078.0,17404.0,8,5.0
10797345.0,11961.0,8,5.0
10797407.0,385200.0,8,5.0
10797471.0,10996.0,8,5.0
10797806.0,78547.0,8,5.0
10799290.0,32264.0,8,5.0
10800601.0,14418.0,8,5.0
10801742.0,47614.0,8,5.0
10802758.0,397509.0,8,5.0
10802883.0,37660.0,8,5.0
10803020.0,58778.0,8,5.0
10803547.0,56854.0,8,5.0
10804048.0,30899.0,8,5.0
10804318.0,31105.0,8,5.0
10804349.0,35518.0,8,5.0
10804349.0,31074.0,8,5.0
10804387.0,17938.0,8,5.0
10804398.0,26055.0,8,5.0
10804585.0,575968.0,8,5.0
10804664.0,10876.0,8,5.0
10804811.0,29736.0,8,5.0
10805733.0,11397.0,8,5.0
10805772.0,97061.0,8,5.0
10806026.0,22321.0,8,5.0
10806189.0,12420.0,8,5.0
10808430.0,248648.0,8,5.0
10808745.0,11898.0,8,5.0
10809308.0,64012.0,8,5.0
10811192.0,42235.0,8,5.0
10821165.0,15421.0,8,5.0
10822383.0,57283.0,8,5.0
10827562.0,98674.0,8,5.0
10833936.0,8970.0,8,5.0
10835279.0,9362.0,8,5.0
10835563.0,35257.0,8,5.0
10836021.0,20163.0,8,5.0
10836053.0,177873.0,8,5.0
10836102.0,8964.0,8,5.0
10838159.0,98887.0,8,5.0
10838472.0,15497.0,8,5.0
10838731.0,107422.0,8,5.0
10838996.0,31376.0,8,5.0
10839086.0,12429.0,8,5.0
10839271.0,13485.0,8,5.0
10839480.0,622491.0,8,5.0
10839619.0,8963.0,8,5.0
10839667.0,997132.0,8,5.0
10839800.0,89541.0,8,5.0
10840160.0,95533.0,8,5.0
10840163.0,9438.0,8,5.0
10840763.0,11991.0,8,5.0
10841077.0,10833.0,8,5.0
10841082.0,977810.0,8,5.0
10842175.0,14034.0,8,5.0
10842506.0,22252.0,8,5.0
10842909.0,138718.0,8,5.0
10842919.0,13850.0,8,5.0
10843114.0,45555.0,8,5.0
10843236.0,88955.0,8,5.0
10844925.0,102560.0,8,5.0
10844984.0,38833.0,8,5.0
10845557.0,65651.0,8,5.0
10846310.0,13651.0,8,5.0
10847253.0,348063.0,8,5.0
10848060.0,10648.0,8,5.0
10848214.0,99230.0,8,5.0
10851680.0,19140.0,8,5.0
10852270.0,22791.0,8,5.0
10852273.0,538757.0,8,5.0
10852752.0,150676.0,8,5.0
10852856.0,363123.0,8,5.0
10853142.0,89960.0,8,5.0
10853481.0,27190.0,8,5.0
10853484.0,414721.0,8,5.0
10853687.0,154917.0,8,5.0
10853922.0,870360.0,8,5.0
10853971.0,345706.0,8,5.0
10854819.0,981980.0,8,5.0
10856177.0,69540.0,8,5.0
10856781.0,66387.0,8,5.0
10857691.0,32320.0,8,5.0
10857803.0,168733.0,8,5.0
10858686.0,412152.0,8,5.0
