arrival_time,runtime,gpus,priority
10276777.0,429.0,1,0.5
10276886.0,152.0,1,0.5
10276935.0,187.0,1,0.5
10277127.0,50.0,1,0.5
10277656.0,131.0,1,0.5
10278033.0,555.0,1,0.5
10278266.0,536.0,1,0.5
10278578.0,285.0,1,0.5
10279181.0,489.0,1,0.5
10279410.0,522.0,1,0.5
10279500.0,218.0,1,0.5
10280206.0,498.0,1,0.5
10281012.0,498.0,1,0.5
10281867.0,212.0,1,0.5
10282317.0,497.0,1,0.5
10283457.0,475.0,1,0.5
10283668.0,277.0,1,0.5
10284412.0,451.0,1,0.5
10284702.0,159.0,1,0.5
10286528.0,432.0,1,0.5
10287323.0,487.0,1,0.5
10294470.0,289.0,1,0.5
10294640.0,173.0,1,0.5
10302024.0,496.0,1,0.5
10303328.0,369.0,1,0.5
10303380.0,538.0,1,0.5
10304586.0,27.0,1,0.5
10304614.0,5.0,1,0.5
10307229.0,258.0,1,0.5
10311530.0,58.0,1,0.5
10318718.0,251.0,1,0.5
10318813.0,157.0,1,0.5
10318971.0,178.0,1,0.5
10319534.0,169.0,1,0.5
10319825.0,251.0,1,0.5
10319918.0,193.0,1,0.5
10319939.0,236.0,1,0.5
10320029.0,229.0,1,0.5
10320129.0,249.0,1,0.5
10320390.0,316.0,1,0.5
10320693.0,23.0,1,0.5
10320707.0,17.0,1,0.5
10321456.0,34.0,1,0.5
10322354.0,124.0,1,0.5
10323230.0,128.0,1,0.5
10323324.0,34.0,1,0.5
10323359.0,49.0,1,0.5
10323452.0,153.0,1,0.5
10323647.0,180.0,1,0.5
10323715.0,112.0,1,0.5
10323831.0,127.0,1,0.5
10323959.0,49.0,1,0.5
10324009.0,192.0,1,0.5
10324178.0,298.0,1,0.5
10324178.0,298.0,1,0.5
10324429.0,289.0,1,0.5
10325137.0,71.0,1,0.5
10325374.0,206.0,1,0.5
10325606.0,396.0,1,0.5
10325718.0,188.0,1,0.5
10327016.0,372.0,1,0.5
10327031.0,129.0,1,0.5
10327509.0,424.0,1,0.5
10327509.0,422.0,1,0.5
10328270.0,452.0,1,0.5
10328270.0,420.0,1,0.5
10328404.0,317.0,1,0.5
10328722.0,37.0,1,0.5
10328772.0,42.0,1,0.5
10328785.0,145.0,1,0.5
10328899.0,128.0,1,0.5
10329785.0,209.0,1,0.5
10330185.0,25.0,1,0.5
10330689.0,402.0,1,0.5
10331050.0,355.0,1,0.5
10331246.0,510.0,1,0.5
10332637.0,340.0,1,0.5
10334573.0,500.0,1,0.5
10334833.0,22.0,1,0.5
10335350.0,544.0,1,0.5
10335729.0,234.0,1,0.5
10335777.0,374.0,1,0.5
10336077.0,350.0,1,0.5
10336090.0,517.0,1,0.5
10336201.0,560.0,1,0.5
10336224.0,340.0,1,0.5
10336294.0,491.0,1,0.5
10336426.0,95.0,1,0.5
10336432.0,89.0,1,0.5
10336457.0,313.0,1,0.5
10336628.0,208.0,1,0.5
10336737.0,310.0,1,0.5
10337012.0,278.0,1,0.5
10337348.0,133.0,1,0.5
10337619.0,210.0,1,0.5
10339301.0,161.0,1,0.5
10339875.0,89.0,1,0.5
10339914.0,303.0,1,0.5
10339916.0,288.0,1,0.5
10339916.0,289.0,1,0.5
10339992.0,246.0,1,0.5
10340245.0,544.0,1,0.5
10340288.0,263.0,1,0.5
10340853.0,220.0,1,0.5
10340880.0,308.0,1,0.5
10341125.0,312.0,1,0.5
10342360.0,402.0,1,0.5
10342519.0,331.0,1,0.5
10342532.0,565.0,1,0.5
10342535.0,315.0,1,0.5
10342544.0,306.0,1,0.5
10342610.0,230.0,1,0.5
10343285.0,361.0,1,0.5
10343472.0,398.0,1,0.5
10343541.0,63.0,1,0.5
10343603.0,38.0,1,0.5
10343642.0,559.0,1,0.5
10343805.0,354.0,1,0.5
10343921.0,236.0,1,0.5
10343947.0,349.0,1,0.5
10344210.0,517.0,1,0.5
10344877.0,384.0,1,0.5
10345250.0,506.0,1,0.5
10345261.0,471.0,1,0.5
10345331.0,546.0,1,0.5
10345340.0,566.0,1,0.5
10345488.0,86.0,1,0.5
10345646.0,28.0,1,0.5
10345933.0,85.0,1,0.5
10346358.0,439.0,1,0.5
10346364.0,313.0,1,0.5
10346369.0,311.0,1,0.5
10346376.0,299.0,1,0.5
10346710.0,546.0,1,0.5
10346851.0,244.0,1,0.5
10346888.0,420.0,1,0.5
10346906.0,406.0,1,0.5
10347221.0,90.0,1,0.5
10349174.0,543.0,1,0.5
10350909.0,37.0,1,0.5
10351392.0,349.0,1,0.5
10352651.0,435.0,1,0.5
10353166.0,215.0,1,0.5
10353172.0,269.0,1,0.5
10353181.0,268.0,1,0.5
10353206.0,272.0,1,0.5
10353211.0,267.0,1,0.5
10353216.0,186.0,1,0.5
10353226.0,258.0,1,0.5
10353366.0,191.0,1,0.5
10353566.0,456.0,1,0.5
10353896.0,148.0,1,0.5
10353913.0,153.0,1,0.5
10353986.0,150.0,1,0.5
10354011.0,142.0,1,0.5
10354017.0,152.0,1,0.5
10354150.0,427.0,1,0.5
10354227.0,429.0,1,0.5
10354261.0,148.0,1,0.5
10354286.0,147.0,1,0.5
10354291.0,440.0,1,0.5
10354325.0,153.0,1,0.5
10354516.0,402.0,1,0.5
10356944.0,336.0,1,0.5
10357282.0,48.0,1,0.5
10359347.0,380.0,1,0.5
10359598.0,140.0,1,0.5
10360332.0,477.0,1,0.5
10376733.0,482.0,1,0.5
10384565.0,431.0,1,0.5
10386254.0,390.0,0,0.5
10386645.0,37.0,0,0.5
10387692.0,24.0,0,0.5
10387718.0,34.0,0,0.5
10387754.0,33.0,0,0.5
10387800.0,27.0,0,0.5
10387828.0,35.0,0,0.5
10396432.0,61.0,1,0.5
10396432.0,63.0,1,0.5
10397859.0,515.0,1,0.5
10397955.0,33.0,1,0.5
10397962.0,26.0,1,0.5
10398666.0,369.0,1,0.5
10400266.0,337.0,1,0.5
10401840.0,373.0,1,0.5
10402170.0,43.0,1,0.5
10403554.0,99.0,1,0.5
10404188.0,188.0,1,0.5
10404549.0,547.0,1,0.5
10404724.0,132.0,1,0.5
10405507.0,537.0,1,0.5
10407201.0,525.0,1,0.5
10411560.0,80.0,1,0.5
10411614.0,31.0,1,0.5
10418356.0,58.0,1,0.5
10422419.0,68.0,1,0.5
10423685.0,494.0,1,0.5
10426987.0,238.0,1,0.5
10427029.0,187.0,1,0.5
10428495.0,518.0,1,0.5
10428874.0,238.0,1,0.5
10430227.0,109.0,1,0.5
10431101.0,89.0,1,0.5
10431322.0,87.0,1,0.5
10431488.0,44.0,1,0.5
10431888.0,26.0,1,0.5
10431915.0,94.0,1,0.5
10432014.0,479.0,1,0.5
10432850.0,374.0,1,0.5
10432850.0,548.0,1,0.5
10433186.0,264.0,1,0.5
10433246.0,453.0,1,0.5
10433430.0,394.0,1,0.5
10433771.0,158.0,1,0.5
10434300.0,123.0,1,0.5
10435233.0,52.0,1,0.5
10436585.0,551.0,1,0.5
10436744.0,317.0,1,0.5
10436864.0,449.0,1,0.5
10436884.0,403.0,1,0.5
10436919.0,390.0,1,0.5
10436955.0,302.0,1,0.5
10436994.0,421.0,1,0.5
10437007.0,413.0,1,0.5
10437064.0,354.0,1,0.5
10437074.0,344.0,1,0.5
10437154.0,350.0,1,0.5
10437194.0,417.0,1,0.5
10437455.0,382.0,1,0.5
10437501.0,299.0,1,0.5
10437504.0,301.0,1,0.5
10437560.0,452.0,1,0.5
10437569.0,471.0,1,0.5
10437609.0,429.0,1,0.5
10437834.0,301.0,1,0.5
10437849.0,336.0,1,0.5
10437889.0,376.0,1,0.5
10437899.0,353.0,1,0.5
10437928.0,496.0,1,0.5
10437943.0,480.0,1,0.5
10437994.0,367.0,1,0.5
10438015.0,370.0,1,0.5
10438134.0,383.0,1,0.5
10438174.0,340.0,1,0.5
10438365.0,469.0,1,0.5
10438400.0,390.0,1,0.5
10438438.0,382.0,1,0.5
10438474.0,261.0,1,0.5
10438494.0,238.0,1,0.5
10438529.0,223.0,1,0.5
10438529.0,499.0,1,0.5
10438564.0,261.0,1,0.5
10438680.0,342.0,1,0.5
10438719.0,480.0,1,0.5
10438719.0,405.0,1,0.5
10438804.0,329.0,1,0.5
10438809.0,332.0,1,0.5
10440008.0,549.0,1,0.5
10444175.0,143.0,1,0.5
10445020.0,461.0,1,0.5
10445146.0,323.0,1,0.5
10445161.0,306.0,1,0.5
10445336.0,371.0,1,0.5
10445351.0,267.0,1,0.5
10445400.0,315.0,1,0.5
10445431.0,322.0,1,0.5
10445471.0,312.0,1,0.5
10445566.0,547.0,1,0.5
10445571.0,445.0,1,0.5
10445576.0,395.0,1,0.5
10449202.0,429.0,1,0.5
10449216.0,460.0,1,0.5
10449261.0,425.0,1,0.5
10449366.0,438.0,1,0.5
10449371.0,453.0,1,0.5
10449386.0,505.0,1,0.5
10452600.0,294.0,1,0.5
10454889.0,547.0,1,0.5
10456082.0,505.0,1,0.5
10456177.0,419.0,1,0.5
10456204.0,507.0,1,0.5
10456645.0,446.0,1,0.5
10456658.0,511.0,1,0.5
10456658.0,503.0,1,0.5
10456763.0,480.0,1,0.5
10457628.0,398.0,1,0.5
10459391.0,372.0,1,0.5
10459944.0,355.0,1,0.5
10460198.0,333.0,1,0.5
10460368.0,403.0,1,0.5
10460628.0,561.0,1,0.5
10461723.0,493.0,1,0.5
10462163.0,565.0,1,0.5
10464948.0,393.0,1,0.5
10467294.0,210.0,1,0.5
10470910.0,307.0,1,0.5
10476128.0,308.0,1,0.5
10485277.0,69.0,1,0.5
10489801.0,319.0,1,0.5
10489970.0,300.0,1,0.5
10490578.0,318.0,1,0.5
10490945.0,191.0,1,0.5
10491189.0,188.0,1,0.5
10492197.0,326.0,1,0.5
10492521.0,70.0,1,0.5
10493339.0,362.0,1,0.5
10493681.0,489.0,1,0.5
10494299.0,531.0,1,0.5
10494361.0,366.0,1,0.5
10494528.0,91.0,1,0.5
10494605.0,423.0,1,0.5
10494669.0,423.0,1,0.5
10494991.0,315.0,1,0.5
10495379.0,307.0,1,0.5
10495762.0,389.0,1,0.5
10496305.0,357.0,1,0.5
10496619.0,270.0,1,0.5
10496768.0,295.0,1,0.5
10496919.0,518.0,1,0.5
10496919.0,364.0,1,0.5
10496939.0,535.0,1,0.5
10497193.0,266.0,1,0.5
10497499.0,561.0,1,0.5
10497675.0,437.0,1,0.5
10498486.0,328.0,1,0.5
10499300.0,309.0,1,0.5
10508495.0,533.0,1,0.5
10513676.0,546.0,1,0.5
10513696.0,217.0,1,0.5
10513751.0,208.0,1,0.5
10513831.0,485.0,1,0.5
10514436.0,452.0,1,0.5
10514446.0,450.0,1,0.5
10514726.0,421.0,1,0.5
10514821.0,566.0,1,0.5
10514831.0,513.0,1,0.5
10515566.0,462.0,1,0.5
10515576.0,448.0,1,0.5
10515591.0,436.0,1,0.5
10515621.0,501.0,1,0.5
10515646.0,501.0,1,0.5
10515676.0,494.0,1,0.5
10515681.0,490.0,1,0.5
10515696.0,478.0,1,0.5
10515771.0,440.0,1,0.5
10515771.0,447.0,1,0.5
10515866.0,401.0,1,0.5
10515886.0,446.0,1,0.5
10515921.0,377.0,1,0.5
10515981.0,407.0,1,0.5
10516022.0,283.0,1,0.5
10516081.0,528.0,1,0.5
10516261.0,331.0,1,0.5
10516267.0,325.0,1,0.5
10516276.0,337.0,1,0.5
10516321.0,294.0,1,0.5
10516361.0,312.0,1,0.5
10516373.0,90.0,1,0.5
10516377.0,296.0,1,0.5
10516401.0,273.0,1,0.5
10516416.0,473.0,1,0.5
10516436.0,454.0,1,0.5
10516451.0,444.0,1,0.5
10516473.0,438.0,1,0.5
10516481.0,430.0,1,0.5
10516766.0,351.0,1,0.5
10516771.0,367.0,1,0.5
10516821.0,412.0,1,0.5
10516946.0,543.0,1,0.5
10518092.0,511.0,1,0.5
10518147.0,528.0,1,0.5
10518226.0,525.0,1,0.5
10518276.0,561.0,1,0.5
10518396.0,525.0,1,0.5
10518456.0,391.0,1,0.5
10518711.0,6.0,1,0.5
10518832.0,457.0,1,0.5
10518886.0,422.0,1,0.5
10518892.0,408.0,1,0.5
10519016.0,482.0,1,0.5
10519045.0,424.0,1,0.5
10519067.0,421.0,1,0.5
10519077.0,427.0,1,0.5
10519116.0,423.0,1,0.5
10519121.0,407.0,1,0.5
10519156.0,388.0,1,0.5
10519212.0,358.0,1,0.5
10519231.0,403.0,1,0.5
10519387.0,521.0,1,0.5
10519406.0,515.0,1,0.5
10519441.0,519.0,1,0.5
10519462.0,523.0,1,0.5
10519576.0,310.0,1,0.5
10519581.0,305.0,1,0.5
10519586.0,301.0,1,0.5
10519591.0,331.0,1,0.5
10519621.0,334.0,1,0.5
10519632.0,312.0,1,0.5
10519777.0,309.0,1,0.5
10520022.0,206.0,1,0.5
10520042.0,391.0,1,0.5
10520072.0,268.0,1,0.5
10520087.0,137.0,1,0.5
10520182.0,552.0,1,0.5
10520222.0,547.0,1,0.5
10520257.0,251.0,1,0.5
10520267.0,561.0,1,0.5
10520346.0,431.0,1,0.5
10520552.0,554.0,1,0.5
10521161.0,496.0,1,0.5
10522742.0,461.0,1,0.5
10523127.0,469.0,1,0.5
10523132.0,428.0,1,0.5
10523142.0,457.0,1,0.5
10523257.0,479.0,1,0.5
10523712.0,304.0,1,0.5
10523862.0,478.0,1,0.5
10524362.0,511.0,1,0.5
10524657.0,528.0,1,0.5
10524690.0,310.0,1,0.5
10525177.0,471.0,1,0.5
10525287.0,257.0,1,0.5
10525812.0,85.0,1,0.5
10525837.0,497.0,1,0.5
10525997.0,377.0,1,0.5
10526057.0,434.0,1,0.5
10526147.0,473.0,1,0.5
10526210.0,527.0,1,0.5
10526323.0,401.0,1,0.5
10526498.0,546.0,1,0.5
10526512.0,499.0,1,0.5
10526572.0,336.0,1,0.5
10526622.0,401.0,1,0.5
10527052.0,551.0,1,0.5
10527667.0,440.0,1,0.5
10527737.0,406.0,1,0.5
10528173.0,486.0,1,0.5
10528199.0,543.0,1,0.5
10528312.0,436.0,1,0.5
10528328.0,545.0,1,0.5
10528372.0,366.0,1,0.5
10528512.0,382.0,1,0.5
10528568.0,555.0,1,0.5
10528713.0,240.0,1,0.5
10529027.0,502.0,1,0.5
10529068.0,532.0,1,0.5
10529218.0,531.0,1,0.5
10529588.0,541.0,1,0.5
10529978.0,517.0,1,0.5
10530748.0,492.0,1,0.5
10530773.0,147.0,1,0.5
10530773.0,402.0,1,0.5
10531410.0,306.0,1,0.5
10531478.0,550.0,1,0.5
10531823.0,472.0,1,0.5
10531873.0,387.0,1,0.5
10532018.0,447.0,1,0.5
10532391.0,566.0,1,0.5
10532563.0,466.0,1,0.5
10532578.0,359.0,1,0.5
10532819.0,187.0,1,0.5
10532839.0,183.0,1,0.5
10532839.0,171.0,1,0.5
10532866.0,527.0,1,0.5
10532948.0,476.0,1,0.5
10533139.0,405.0,1,0.5
10533168.0,296.0,1,0.5
10533319.0,165.0,1,0.5
10533319.0,170.0,1,0.5
10533339.0,173.0,1,0.5
10533483.0,255.0,1,0.5
10533603.0,239.0,1,0.5
10533724.0,224.0,1,0.5
10533724.0,172.0,1,0.5
10533734.0,204.0,1,0.5
10533748.0,422.0,1,0.5
10533891.0,517.0,1,0.5
10534028.0,399.0,1,0.5
10534028.0,411.0,1,0.5
10536588.0,479.0,1,0.5
10539339.0,513.0,1,0.5
10542143.0,533.0,1,0.5
10544014.0,201.0,1,0.5
10544019.0,90.0,1,0.5
10544344.0,193.0,1,0.5
10544879.0,190.0,1,0.5
10545250.0,137.0,1,0.5
10545555.0,142.0,1,0.5
10546644.0,301.0,1,0.5
10546740.0,223.0,1,0.5
10547710.0,91.0,1,0.5
10547800.0,199.0,1,0.5
10547835.0,101.0,1,0.5
10558324.0,535.0,1,0.5
10562525.0,371.0,1,0.5
10565984.0,271.0,1,0.5
10566774.0,339.0,1,0.5
10566931.0,346.0,1,0.5
10567294.0,302.0,1,0.5
10567626.0,152.0,1,0.5
10568231.0,148.0,1,0.5
10568502.0,532.0,1,0.5
10569117.0,341.0,1,0.5
10571468.0,273.0,1,0.5
10572938.0,99.0,1,0.5
10573008.0,221.0,1,0.5
10573414.0,107.0,1,0.5
10573633.0,163.0,1,0.5
10573651.0,145.0,1,0.5
10576234.0,167.0,1,0.5
10576289.0,142.0,1,0.5
10576298.0,508.0,1,0.5
10576299.0,507.0,1,0.5
10576689.0,546.0,1,0.5
10577045.0,131.0,1,0.5
10577046.0,182.0,1,0.5
10577121.0,267.0,1,0.5
10577352.0,124.0,1,0.5
10577525.0,191.0,1,0.5
10577654.0,114.0,1,0.5
10578235.0,122.0,1,0.5
10578254.0,103.0,1,0.5
10578484.0,457.0,1,0.5
10578569.0,430.0,1,0.5
10579054.0,95.0,1,0.5
10579074.0,116.0,1,0.5
10579103.0,338.0,1,0.5
10579135.0,105.0,1,0.5
10579169.0,135.0,1,0.5
10579209.0,172.0,1,0.5
10579540.0,405.0,1,0.5
10579984.0,350.0,1,0.5
10580644.0,318.0,1,0.5
10580769.0,514.0,1,0.5
10581214.0,171.0,1,0.5
10581529.0,494.0,1,0.5
10581703.0,145.0,1,0.5
10581710.0,386.0,1,0.5
10581710.0,106.0,1,0.5
10581719.0,378.0,1,0.5
10581840.0,382.0,1,0.5
10581915.0,372.0,1,0.5
10581949.0,356.0,1,0.5
10582085.0,371.0,1,0.5
10582295.0,144.0,1,0.5
10582320.0,406.0,1,0.5
10582340.0,410.0,1,0.5
10582373.0,301.0,1,0.5
10582373.0,409.0,1,0.5
10582435.0,417.0,1,0.5
10582445.0,399.0,1,0.5
10582464.0,421.0,1,0.5
10582490.0,393.0,1,0.5
10582561.0,391.0,1,0.5
10582582.0,15.0,1,0.5
10583259.0,122.0,1,0.5
10584698.0,285.0,1,0.5
10585089.0,214.0,1,0.5
10585279.0,246.0,1,0.5
10586537.0,218.0,1,0.5
10587507.0,368.0,1,0.5
10588129.0,272.0,1,0.5
10588741.0,100.0,1,0.5
10589905.0,519.0,1,0.5
10590325.0,386.0,1,0.5
10590631.0,516.0,1,0.5
10590641.0,510.0,1,0.5
10590661.0,491.0,1,0.5
10590665.0,485.0,1,0.5
10590676.0,477.0,1,0.5
10590681.0,469.0,1,0.5
10591141.0,457.0,1,0.5
10591271.0,567.0,1,0.5
10591569.0,282.0,1,0.5
10591724.0,522.0,1,0.5
10591933.0,537.0,1,0.5
10592136.0,394.0,1,0.5
10592183.0,290.0,1,0.5
10592841.0,550.0,1,0.5
10593118.0,188.0,1,0.5
10593789.0,127.0,1,0.5
10593883.0,233.0,1,0.5
10594362.0,185.0,1,0.5
10594712.0,294.0,1,0.5
10594831.0,302.0,1,0.5
10594834.0,276.0,1,0.5
10594925.0,561.0,1,0.5
10594939.0,249.0,1,0.5
10594991.0,267.0,1,0.5
10594996.0,528.0,1,0.5
10595110.0,164.0,1,0.5
10595277.0,147.0,1,0.5
10595533.0,169.0,1,0.5
10595793.0,541.0,1,0.5
10595856.0,153.0,1,0.5
10596005.0,565.0,1,0.5
10596153.0,439.0,1,0.5
10596195.0,278.0,1,0.5
10596195.0,278.0,1,0.5
10596348.0,217.0,1,0.5
10596704.0,512.0,1,0.5
10596963.0,49.0,1,0.5
10596965.0,551.0,1,0.5
10596965.0,551.0,1,0.5
10596974.0,38.0,1,0.5
10596982.0,30.0,1,0.5
10597257.0,360.0,1,0.5
10597390.0,546.0,1,0.5
10598657.0,338.0,1,0.5
10598834.0,162.0,1,0.5
10599810.0,385.0,1,0.5
10600284.0,389.0,0,0.5
10600675.0,36.0,0,0.5
10600712.0,23.0,0,0.5
10600737.0,34.0,0,0.5
10600772.0,25.0,0,0.5
10600802.0,23.0,0,0.5
10600827.0,35.0,0,0.5
10600870.0,26.0,0,0.5
10600897.0,26.0,0,0.5
10601211.0,168.0,1,0.5
10601224.0,268.0,1,0.5
10601399.0,37.0,0,0.5
10601405.0,190.0,1,0.5
10601438.0,32.0,0,0.5
10601472.0,35.0,0,0.5
10601509.0,36.0,0,0.5
10601547.0,34.0,0,0.5
10601583.0,24.0,0,0.5
10601609.0,36.0,0,0.5
10602005.0,190.0,1,0.5
10602889.0,166.0,1,0.5
10602964.0,493.0,1,0.5
10603208.0,211.0,1,0.5
10603236.0,360.0,1,0.5
10603499.0,87.0,1,0.5
10603687.0,291.0,1,0.5
10603878.0,165.0,1,0.5
10604309.0,164.0,1,0.5
10604357.0,148.0,1,0.5
10604589.0,42.0,1,0.5
10604732.0,158.0,1,0.5
10604951.0,425.0,1,0.5
10604975.0,241.0,1,0.5
10605152.0,54.0,1,0.5
10605435.0,541.0,1,0.5
10606144.0,54.0,1,0.5
10607331.0,184.0,1,0.5
10608731.0,482.0,1,0.5
10609698.0,566.0,1,0.5
10610727.0,390.0,1,0.5
10611082.0,50.0,1,0.5
10611303.0,185.0,1,0.5
10612610.0,414.0,1,0.5
10612613.0,412.0,1,0.5
10612737.0,311.0,1,0.5
10612763.0,261.0,1,0.5
10612784.0,197.0,1,0.5
10612815.0,209.0,1,0.5
10612833.0,191.0,1,0.5
10612934.0,90.0,1,0.5
10613027.0,192.0,1,0.5
10613426.0,178.0,1,0.5
10613657.0,235.0,1,0.5
10613793.0,355.0,1,0.5
10613841.0,506.0,1,0.5
10613850.0,192.0,1,0.5
10614094.0,55.0,1,0.5
10614114.0,215.0,1,0.5
10614189.0,367.0,1,0.5
10614269.0,543.0,1,0.5
10614325.0,247.0,1,0.5
10614340.0,232.0,1,0.5
10614589.0,153.0,1,0.5
10614724.0,138.0,1,0.5
10614774.0,416.0,1,0.5
10614824.0,562.0,1,0.5
10615404.0,229.0,1,0.5
10615448.0,405.0,1,0.5
10615871.0,181.0,1,0.5
10615955.0,552.0,1,0.5
10616043.0,137.0,1,0.5
10616187.0,254.0,1,0.5
10616209.0,408.0,1,0.5
10616716.0,399.0,1,0.5
10617865.0,307.0,1,0.5
10622324.0,282.0,1,0.5
10623232.0,371.0,1,0.5
10623464.0,481.0,1,0.5
10624646.0,243.0,1,0.5
10625443.0,429.0,1,0.5
10625522.0,28.0,1,0.5
10625765.0,384.0,1,0.5
10625934.0,98.0,1,0.5
10626265.0,415.0,1,0.5
10626265.0,426.0,1,0.5
10626307.0,308.0,1,0.5
10626399.0,316.0,1,0.5
10626655.0,46.0,1,0.5
10626657.0,294.0,1,0.5
10626834.0,96.0,1,0.5
10626871.0,56.0,1,0.5
10627008.0,365.0,1,0.5
10627212.0,28.0,1,0.5
10628458.0,179.0,1,0.5
10628784.0,492.0,1,0.5
10628862.0,508.0,1,0.5
10629023.0,334.0,1,0.5
10629071.0,552.0,1,0.5
10629425.0,262.0,1,0.5
10630312.0,253.0,1,0.5
10631609.0,457.0,1,0.5
10631765.0,311.0,1,0.5
10631922.0,307.0,1,0.5
10632124.0,432.0,1,0.5
10632164.0,102.0,1,0.5
10632269.0,50.0,1,0.5
10632609.0,428.0,1,0.5
10632909.0,337.0,1,0.5
10635171.0,348.0,1,0.5
10635491.0,77.0,1,0.5
10635640.0,269.0,1,0.5
10644069.0,308.0,1,0.5
10651601.0,38.0,1,0.5
10653468.0,390.0,1,0.5
10656266.0,495.0,1,0.5
10661590.0,143.0,1,0.5
10661766.0,537.0,1,0.5
10662125.0,180.0,1,0.5
10662409.0,480.0,1,0.5
10662926.0,548.0,1,0.5
10663410.0,30.0,0,0.5
10663416.0,558.0,1,0.5
10663750.0,246.0,1,0.5
10664212.0,88.0,0,0.5
10664762.0,361.0,1,0.5
10664868.0,147.0,1,0.5
10665263.0,497.0,1,0.5
10665700.0,410.0,1,0.5
10666033.0,69.0,0,0.5
10666034.0,65.0,0,0.5
10666034.0,66.0,0,0.5
10666035.0,97.0,0,0.5
10666085.0,331.0,1,0.5
10666481.0,332.0,0,0.5
10666481.0,301.0,0,0.5
10666482.0,364.0,0,0.5
10666783.0,147.0,0,0.5
