job_id,user_id,arrival_time,start_time,finish_time,runtime,gpus,priority,flops
843,0,10386726.0,10386727.0,10388138.0,1411.0,1,5.0,1411000000000000.0
844,0,10386726.0,10386728.0,10388139.0,1411.0,1,5.0,1411000000000000.0
829,0,10377052.0,10377053.0,10390287.0,13234.0,1,1.0,1.3234e+16
830,0,10377052.0,10377054.0,10390288.0,13234.0,1,1.0,1.3234e+16
831,0,10377052.0,10377055.0,10390289.0,13234.0,1,1.0,1.3234e+16
845,0,10390304.0,10390305.0,10390471.0,166.0,1,5.0,166000000000000.0
846,0,10390304.0,10390306.0,10390472.0,166.0,1,5.0,166000000000000.0
850,0,10391030.0,10391031.0,10391587.0,556.0,1,5.0,556000000000000.0
851,0,10391030.0,10391032.0,10391588.0,556.0,1,5.0,556000000000000.0
847,0,10390816.0,10390817.0,10392086.0,1269.0,1,1.0,1269000000000000.0
848,0,10390816.0,10390818.0,10392087.0,1269.0,1,1.0,1269000000000000.0
849,0,10390816.0,10390819.0,10392088.0,1269.0,1,1.0,1269000000000000.0
855,0,10412399.0,10412400.0,10414196.0,1796.0,1,5.0,1796000000000000.0
856,0,10412399.0,10412401.0,10414197.0,1796.0,1,5.0,1796000000000000.0
857,0,10412399.0,10412402.0,10414198.0,1796.0,1,5.0,1796000000000000.0
859,0,10414071.0,10414072.0,10415033.0,961.0,1,1.0,961000000000000.0
852,0,10411149.0,10411150.0,10415214.0,4064.0,1,1.0,4064000000000000.0
853,0,10411443.0,10411444.0,10415214.0,3770.0,1,1.0,3770000000000000.0
854,0,10411443.0,10411445.0,10415215.0,3770.0,1,1.0,3770000000000000.0
858,0,10413662.0,10413663.0,10422200.0,8537.0,1,1.0,8537000000000000.0
860,0,10417618.0,10417619.0,10429558.0,11939.0,1,5.0,1.1939e+16
861,0,10417618.0,10417620.0,10429559.0,11939.0,1,5.0,1.1939e+16
862,0,10417618.0,10417621.0,10429560.0,11939.0,1,5.0,1.1939e+16
863,0,10417618.0,10417622.0,10429561.0,11939.0,1,5.0,1.1939e+16
864,0,10417618.0,10417623.0,10429562.0,11939.0,1,5.0,1.1939e+16
865,0,10428641.0,10428642.0,10429585.0,943.0,1,1.0,943000000000000.0
866,0,10428641.0,10428643.0,10429586.0,943.0,1,1.0,943000000000000.0
867,0,10428641.0,10428644.0,10429587.0,943.0,1,1.0,943000000000000.0
868,0,10428641.0,10428645.0,10429588.0,943.0,1,1.0,943000000000000.0
869,0,10428641.0,10428646.0,10429589.0,943.0,1,1.0,943000000000000.0
870,0,10428641.0,10428647.0,10429590.0,943.0,1,1.0,943000000000000.0
871,0,10429503.0,10429504.0,10430287.0,783.0,1,1.0,783000000000000.0
872,0,10429503.0,10429505.0,10430288.0,783.0,1,1.0,783000000000000.0
873,0,10430486.0,10430487.0,10435046.0,4559.0,1,1.0,4559000000000000.0
874,0,10430486.0,10430488.0,10435047.0,4559.0,1,1.0,4559000000000000.0
875,0,10430486.0,10430489.0,10435048.0,4559.0,1,1.0,4559000000000000.0
876,0,10436346.0,10436347.0,10438321.0,1974.0,1,1.0,1974000000000000.0
877,0,10436346.0,10436348.0,10438322.0,1974.0,1,1.0,1974000000000000.0
878,0,10438640.0,10438641.0,10438762.0,121.0,1,1.0,121000000000000.0
880,0,10440675.0,10440676.0,10440724.0,48.0,1,5.0,48000000000000.0
881,0,10440675.0,10440677.0,10440725.0,48.0,1,5.0,48000000000000.0
882,0,10440675.0,10440678.0,10440726.0,48.0,1,5.0,48000000000000.0
879,0,10439173.0,10439174.0,10440810.0,1636.0,1,1.0,1636000000000000.0
885,0,10441045.0,10441046.0,10441144.0,98.0,1,1.0,98000000000000.0
886,0,10441045.0,10441047.0,10441145.0,98.0,1,1.0,98000000000000.0
887,0,10441045.0,10441048.0,10441146.0,98.0,1,1.0,98000000000000.0
888,0,10441232.0,10441233.0,10442478.0,1245.0,1,5.0,1245000000000000.0
889,0,10441232.0,10441234.0,10442479.0,1245.0,1,5.0,1245000000000000.0
883,0,10441043.0,10441044.0,10442605.0,1561.0,1,5.0,1561000000000000.0
884,0,10441043.0,10441045.0,10442606.0,1561.0,1,5.0,1561000000000000.0
890,0,10443506.0,10443507.0,10444870.0,1363.0,1,5.0,1363000000000000.0
891,0,10443506.0,10443508.0,10444871.0,1363.0,1,5.0,1363000000000000.0
893,0,10451351.0,10451352.0,10451835.0,483.0,1,5.0,483000000000000.0
892,0,10447194.0,10447195.0,10456026.0,8831.0,1,1.0,8831000000000000.0
894,0,10458592.0,10458593.0,10461293.0,2700.0,1,5.0,2700000000000000.0
448,0,9942830.0,9942831.0,10464490.0,521659.0,1,1.0,5.21659e+17
895,0,10461753.0,10461754.0,10465775.0,4021.0,1,5.0,4021000000000000.0
896,0,10461753.0,10461755.0,10465776.0,4021.0,1,5.0,4021000000000000.0
897,0,10461753.0,10461756.0,10465777.0,4021.0,1,5.0,4021000000000000.0
903,0,10465337.0,10465338.0,10466094.0,756.0,1,5.0,756000000000000.0
904,0,10465337.0,10465339.0,10466095.0,756.0,1,5.0,756000000000000.0
905,0,10470642.0,10470643.0,10471052.0,409.0,1,1.0,409000000000000.0
906,0,10470642.0,10470644.0,10471053.0,409.0,1,1.0,409000000000000.0
907,0,10470642.0,10470645.0,10471054.0,409.0,1,1.0,409000000000000.0
901,0,10464381.0,10464382.0,10472147.0,7765.0,1,1.0,7765000000000000.0
902,0,10464381.0,10464383.0,10472148.0,7765.0,1,1.0,7765000000000000.0
908,0,10476517.0,10476518.0,10477334.0,816.0,1,1.0,816000000000000.0
911,0,10487465.0,10487466.0,10487779.0,313.0,1,1.0,313000000000000.0
912,0,10487465.0,10487467.0,10487780.0,313.0,1,1.0,313000000000000.0
913,0,10487465.0,10487468.0,10487781.0,313.0,1,1.0,313000000000000.0
914,0,10487844.0,10487845.0,10488444.0,599.0,1,1.0,599000000000000.0
915,0,10487844.0,10487846.0,10488445.0,599.0,1,1.0,599000000000000.0
898,0,10463099.0,10463100.0,10488539.0,25439.0,1,5.0,2.5439e+16
899,0,10463099.0,10463101.0,10488540.0,25439.0,1,5.0,2.5439e+16
900,0,10463099.0,10463102.0,10488541.0,25439.0,1,5.0,2.5439e+16
919,0,10496141.0,10496142.0,10496854.0,712.0,1,1.0,712000000000000.0
920,0,10496141.0,10496143.0,10496855.0,712.0,1,1.0,712000000000000.0
921,0,10496141.0,10496144.0,10496856.0,712.0,1,1.0,712000000000000.0
922,0,10496141.0,10496145.0,10496857.0,712.0,1,1.0,712000000000000.0
923,0,10496141.0,10496146.0,10496858.0,712.0,1,1.0,712000000000000.0
916,0,10495228.0,10495229.0,10497569.0,2340.0,1,1.0,2340000000000000.0
924,0,10497376.0,10497377.0,10497569.0,192.0,1,1.0,192000000000000.0
917,0,10495228.0,10495230.0,10497570.0,2340.0,1,1.0,2340000000000000.0
925,0,10497376.0,10497378.0,10497570.0,192.0,1,1.0,192000000000000.0
918,0,10495228.0,10495231.0,10497571.0,2340.0,1,1.0,2340000000000000.0
926,0,10497376.0,10497379.0,10497571.0,192.0,1,1.0,192000000000000.0
927,0,10497376.0,10497380.0,10497572.0,192.0,1,1.0,192000000000000.0
928,0,10498612.0,10498613.0,10499452.0,839.0,1,5.0,839000000000000.0
929,0,10498612.0,10498614.0,10499453.0,839.0,1,5.0,839000000000000.0
930,0,10501738.0,10501739.0,10503778.0,2039.0,1,5.0,2039000000000000.0
931,0,10501738.0,10501740.0,10503779.0,2039.0,1,5.0,2039000000000000.0
932,0,10501738.0,10501741.0,10503780.0,2039.0,1,5.0,2039000000000000.0
933,0,10501738.0,10501742.0,10503781.0,2039.0,1,5.0,2039000000000000.0
934,0,10501738.0,10501743.0,10503782.0,2039.0,1,5.0,2039000000000000.0
945,0,10516256.0,10516257.0,10516340.0,83.0,1,1.0,83000000000000.0
946,0,10516256.0,10516258.0,10516341.0,83.0,1,1.0,83000000000000.0
947,0,10516256.0,10516259.0,10516342.0,83.0,1,1.0,83000000000000.0
935,0,10507149.0,10507150.0,10517315.0,10165.0,1,1.0,1.0165e+16
936,0,10507149.0,10507151.0,10517316.0,10165.0,1,1.0,1.0165e+16
937,0,10507149.0,10507152.0,10517317.0,10165.0,1,1.0,1.0165e+16
942,0,10512401.0,10512402.0,10517979.0,5577.0,1,1.0,5577000000000000.0
943,0,10512401.0,10512403.0,10517980.0,5577.0,1,1.0,5577000000000000.0
944,0,10512401.0,10512404.0,10517981.0,5577.0,1,1.0,5577000000000000.0
954,0,10518489.0,10518490.0,10518609.0,119.0,1,1.0,119000000000000.0
955,0,10518489.0,10518491.0,10518610.0,119.0,1,1.0,119000000000000.0
956,0,10518489.0,10518492.0,10518611.0,119.0,1,1.0,119000000000000.0
957,0,10518489.0,10518493.0,10518612.0,119.0,1,1.0,119000000000000.0
948,0,10516912.0,10516913.0,10518623.0,1710.0,1,5.0,1710000000000000.0
949,0,10516912.0,10516914.0,10518624.0,1710.0,1,5.0,1710000000000000.0
950,0,10516912.0,10516915.0,10518625.0,1710.0,1,5.0,1710000000000000.0
951,0,10516912.0,10516916.0,10518626.0,1710.0,1,5.0,1710000000000000.0
958,0,10519178.0,10519179.0,10519581.0,402.0,1,1.0,402000000000000.0
959,0,10519178.0,10519180.0,10519582.0,402.0,1,1.0,402000000000000.0
960,0,10520855.0,10520856.0,10521813.0,957.0,1,1.0,957000000000000.0
961,0,10520855.0,10520857.0,10521814.0,957.0,1,1.0,957000000000000.0
962,0,10520855.0,10520858.0,10521815.0,957.0,1,1.0,957000000000000.0
952,0,10517859.0,10517860.0,10521822.0,3962.0,1,1.0,3962000000000000.0
953,0,10517859.0,10517861.0,10521823.0,3962.0,1,1.0,3962000000000000.0
965,0,10522199.0,10522200.0,10522356.0,156.0,1,1.0,156000000000000.0
966,0,10522199.0,10522201.0,10522357.0,156.0,1,1.0,156000000000000.0
967,0,10522323.0,10522324.0,10522639.0,315.0,1,1.0,315000000000000.0
968,0,10522669.0,10522670.0,10522791.0,121.0,1,1.0,121000000000000.0
969,0,10522669.0,10522671.0,10522792.0,121.0,1,1.0,121000000000000.0
963,0,10521935.0,10521936.0,10523131.0,1195.0,1,1.0,1195000000000000.0
964,0,10521935.0,10521937.0,10523132.0,1195.0,1,1.0,1195000000000000.0
970,0,10522729.0,10522730.0,10523171.0,441.0,1,1.0,441000000000000.0
971,0,10522729.0,10522731.0,10523172.0,441.0,1,1.0,441000000000000.0
910,0,10487247.0,10487248.0,10523523.0,36275.0,1,1.0,3.6275e+16
909,0,10480607.0,10480608.0,10523610.0,43002.0,1,1.0,4.3002e+16
979,0,10524022.0,10524023.0,10524113.0,90.0,1,1.0,90000000000000.0
980,0,10524022.0,10524024.0,10524114.0,90.0,1,1.0,90000000000000.0
981,0,10524022.0,10524025.0,10524115.0,90.0,1,1.0,90000000000000.0
976,0,10523824.0,10523825.0,10524365.0,540.0,1,1.0,540000000000000.0
977,0,10523824.0,10523826.0,10524366.0,540.0,1,1.0,540000000000000.0
978,0,10523824.0,10523827.0,10524367.0,540.0,1,1.0,540000000000000.0
972,0,10523511.0,10523512.0,10524382.0,870.0,1,5.0,870000000000000.0
973,0,10523511.0,10523513.0,10524383.0,870.0,1,5.0,870000000000000.0
974,0,10523511.0,10523514.0,10524384.0,870.0,1,5.0,870000000000000.0
985,0,10524476.0,10524477.0,10525099.0,622.0,1,1.0,622000000000000.0
986,0,10524476.0,10524478.0,10525100.0,622.0,1,1.0,622000000000000.0
987,0,10524476.0,10524479.0,10525101.0,622.0,1,1.0,622000000000000.0
988,0,10524476.0,10524480.0,10525102.0,622.0,1,1.0,622000000000000.0
989,0,10525158.0,10525159.0,10525211.0,52.0,1,1.0,52000000000000.0
982,0,10524370.0,10524371.0,10525679.0,1308.0,1,1.0,1308000000000000.0
983,0,10524370.0,10524372.0,10525680.0,1308.0,1,1.0,1308000000000000.0
984,0,10524370.0,10524373.0,10525681.0,1308.0,1,1.0,1308000000000000.0
993,0,10526662.0,10526663.0,10526860.0,197.0,1,1.0,197000000000000.0
994,0,10526662.0,10526664.0,10526861.0,197.0,1,1.0,197000000000000.0
995,0,10526662.0,10526665.0,10526862.0,197.0,1,1.0,197000000000000.0
990,0,10526486.0,10526487.0,10527362.0,875.0,1,1.0,875000000000000.0
991,0,10526486.0,10526488.0,10527363.0,875.0,1,1.0,875000000000000.0
992,0,10526486.0,10526489.0,10527364.0,875.0,1,1.0,875000000000000.0
1000,0,10527966.0,10527967.0,10528027.0,60.0,1,1.0,60000000000000.0
1001,0,10527966.0,10527968.0,10528028.0,60.0,1,1.0,60000000000000.0
1002,0,10527966.0,10527969.0,10528029.0,60.0,1,1.0,60000000000000.0
1003,0,10527966.0,10527970.0,10528030.0,60.0,1,1.0,60000000000000.0
1004,0,10527966.0,10527971.0,10528031.0,60.0,1,1.0,60000000000000.0
996,0,10527104.0,10527105.0,10528623.0,1518.0,1,1.0,1518000000000000.0
997,0,10527104.0,10527106.0,10528624.0,1518.0,1,1.0,1518000000000000.0
998,0,10527104.0,10527107.0,10528625.0,1518.0,1,1.0,1518000000000000.0
999,0,10527104.0,10527108.0,10528626.0,1518.0,1,1.0,1518000000000000.0
1005,0,10528736.0,10528737.0,10528899.0,162.0,1,1.0,162000000000000.0
1006,0,10528738.0,10528739.0,10528918.0,179.0,1,1.0,179000000000000.0
1007,0,10528738.0,10528740.0,10528919.0,179.0,1,1.0,179000000000000.0
1008,0,10528930.0,10528931.0,10529027.0,96.0,1,1.0,96000000000000.0
1009,0,10528930.0,10528932.0,10529028.0,96.0,1,1.0,96000000000000.0
1010,0,10528930.0,10528933.0,10529029.0,96.0,1,1.0,96000000000000.0
1011,0,10528930.0,10528934.0,10529030.0,96.0,1,1.0,96000000000000.0
1012,0,10529000.0,10529001.0,10529064.0,63.0,1,1.0,63000000000000.0
1013,0,10529054.0,10529055.0,10529992.0,937.0,1,1.0,937000000000000.0
1014,0,10529054.0,10529056.0,10529993.0,937.0,1,1.0,937000000000000.0
1015,0,10529099.0,10529100.0,10531738.0,2638.0,1,5.0,2638000000000000.0
1016,0,10531192.0,10531193.0,10531913.0,720.0,1,5.0,720000000000000.0
1017,0,10531192.0,10531194.0,10531914.0,720.0,1,5.0,720000000000000.0
1018,0,10531192.0,10531195.0,10531915.0,720.0,1,5.0,720000000000000.0
1019,0,10531192.0,10531196.0,10531916.0,720.0,1,5.0,720000000000000.0
1020,0,10531192.0,10531197.0,10531917.0,720.0,1,5.0,720000000000000.0
975,0,10523636.0,10523637.0,10532550.0,8913.0,1,1.0,8913000000000000.0
1021,0,10533997.0,10533998.0,10534609.0,611.0,1,1.0,611000000000000.0
1022,0,10537008.0,10537009.0,10539229.0,2220.0,1,1.0,2220000000000000.0
1023,0,10537008.0,10537010.0,10539230.0,2220.0,1,1.0,2220000000000000.0
1024,0,10537008.0,10537011.0,10539231.0,2220.0,1,1.0,2220000000000000.0
1025,0,10537008.0,10537012.0,10539232.0,2220.0,1,1.0,2220000000000000.0
1026,0,10540334.0,10540335.0,10541207.0,872.0,1,1.0,872000000000000.0
1031,0,10541972.0,10541973.0,10542018.0,45.0,1,1.0,45000000000000.0
1032,0,10541972.0,10541974.0,10542019.0,45.0,1,1.0,45000000000000.0
1027,0,10540911.0,10540912.0,10542271.0,1359.0,1,1.0,1359000000000000.0
1028,0,10540911.0,10540913.0,10542272.0,1359.0,1,1.0,1359000000000000.0
1029,0,10540911.0,10540914.0,10542273.0,1359.0,1,1.0,1359000000000000.0
1030,0,10540911.0,10540915.0,10542274.0,1359.0,1,1.0,1359000000000000.0
1033,0,10543814.0,10543815.0,10544145.0,330.0,1,1.0,330000000000000.0
1034,0,10543814.0,10543816.0,10544146.0,330.0,1,1.0,330000000000000.0
1035,0,10543814.0,10543817.0,10544147.0,330.0,1,1.0,330000000000000.0
1039,0,10544584.0,10544585.0,10544640.0,55.0,1,5.0,55000000000000.0
1036,0,10544444.0,10544445.0,10546194.0,1749.0,1,1.0,1749000000000000.0
1037,0,10544444.0,10544446.0,10546195.0,1749.0,1,1.0,1749000000000000.0
1038,0,10544444.0,10544447.0,10546196.0,1749.0,1,1.0,1749000000000000.0
1040,0,10547297.0,10547298.0,10549525.0,2227.0,1,5.0,2227000000000000.0
1041,0,10547297.0,10547299.0,10549526.0,2227.0,1,5.0,2227000000000000.0
1042,0,10547297.0,10547300.0,10549527.0,2227.0,1,5.0,2227000000000000.0
1045,0,10550214.0,10550215.0,10550782.0,567.0,1,5.0,567000000000000.0
1046,0,10550214.0,10550216.0,10550783.0,567.0,1,5.0,567000000000000.0
1047,0,10550566.0,10550567.0,10553268.0,2701.0,1,1.0,2701000000000000.0
1048,0,10550566.0,10550568.0,10553269.0,2701.0,1,1.0,2701000000000000.0
1049,0,10554121.0,10554122.0,10558628.0,4506.0,1,1.0,4506000000000000.0
1050,0,10554121.0,10554123.0,10558629.0,4506.0,1,1.0,4506000000000000.0
1051,0,10554132.0,10554133.0,10560826.0,6693.0,1,1.0,6693000000000000.0
1052,0,10554132.0,10554134.0,10560827.0,6693.0,1,1.0,6693000000000000.0
1053,0,10554132.0,10554135.0,10560828.0,6693.0,1,1.0,6693000000000000.0
1054,0,10567419.0,10567420.0,10567515.0,95.0,1,1.0,95000000000000.0
1055,0,10567419.0,10567421.0,10567516.0,95.0,1,1.0,95000000000000.0
1056,0,10571352.0,10571353.0,10580732.0,9379.0,1,1.0,9379000000000000.0
1057,0,10571352.0,10571354.0,10580733.0,9379.0,1,1.0,9379000000000000.0
1058,0,10571352.0,10571355.0,10580734.0,9379.0,1,1.0,9379000000000000.0
1043,0,10548359.0,10548360.0,10591611.0,43251.0,1,1.0,4.3251e+16
1044,0,10548359.0,10548361.0,10591612.0,43251.0,1,1.0,4.3251e+16
1062,0,10593533.0,10593534.0,10594101.0,567.0,1,5.0,567000000000000.0
1063,0,10593533.0,10593535.0,10594102.0,567.0,1,5.0,567000000000000.0
1064,0,10595452.0,10595453.0,10596052.0,599.0,1,5.0,599000000000000.0
1065,0,10595452.0,10595454.0,10596053.0,599.0,1,5.0,599000000000000.0
1066,0,10595453.0,10595455.0,10596053.0,598.0,1,5.0,598000000000000.0
1067,0,10595453.0,10595456.0,10596054.0,598.0,1,5.0,598000000000000.0
1068,0,10595453.0,10595457.0,10596055.0,598.0,1,5.0,598000000000000.0
1059,0,10581954.0,10581955.0,10596959.0,15004.0,1,1.0,1.5004e+16
1060,0,10590565.0,10590566.0,10603144.0,12578.0,1,1.0,1.2578e+16
1061,0,10590565.0,10590567.0,10603145.0,12578.0,1,1.0,1.2578e+16
1075,0,10606864.0,10606865.0,10607063.0,198.0,1,1.0,198000000000000.0
1076,0,10606864.0,10606866.0,10607064.0,198.0,1,1.0,198000000000000.0
1073,0,10606830.0,10606831.0,10607071.0,240.0,1,1.0,240000000000000.0
1074,0,10606830.0,10606832.0,10607072.0,240.0,1,1.0,240000000000000.0
1078,0,10607643.0,10607644.0,10607857.0,213.0,1,1.0,213000000000000.0
1079,0,10607643.0,10607645.0,10607858.0,213.0,1,1.0,213000000000000.0
1080,0,10607893.0,10607894.0,10608322.0,428.0,1,5.0,428000000000000.0
1081,0,10607893.0,10607895.0,10608323.0,428.0,1,5.0,428000000000000.0
1082,0,10607893.0,10607896.0,10608324.0,428.0,1,5.0,428000000000000.0
1083,0,10607893.0,10607897.0,10608325.0,428.0,1,5.0,428000000000000.0
1084,0,10607893.0,10607898.0,10608326.0,428.0,1,5.0,428000000000000.0
1087,0,10608183.0,10608184.0,10608390.0,206.0,1,1.0,206000000000000.0
1088,0,10608183.0,10608185.0,10608391.0,206.0,1,1.0,206000000000000.0
1085,0,10607940.0,10607941.0,10608463.0,522.0,1,1.0,522000000000000.0
1086,0,10607940.0,10607942.0,10608464.0,522.0,1,1.0,522000000000000.0
1070,0,10602731.0,10602732.0,10609159.0,6427.0,1,1.0,6427000000000000.0
1071,0,10602731.0,10602733.0,10609160.0,6427.0,1,1.0,6427000000000000.0
1072,0,10602731.0,10602734.0,10609161.0,6427.0,1,1.0,6427000000000000.0
1091,0,10609530.0,10609531.0,10609783.0,252.0,1,1.0,252000000000000.0
1089,0,10609372.0,10609373.0,10610453.0,1080.0,1,5.0,1080000000000000.0
1090,0,10609372.0,10609374.0,10610454.0,1080.0,1,5.0,1080000000000000.0
1069,0,10601409.0,10601410.0,10611035.0,9625.0,1,1.0,9625000000000000.0
1103,0,10617201.0,10617202.0,10617285.0,83.0,1,5.0,83000000000000.0
1104,0,10617201.0,10617203.0,10617286.0,83.0,1,5.0,83000000000000.0
1098,0,10616699.0,10616700.0,10617897.0,1197.0,1,5.0,1197000000000000.0
1092,0,10611501.0,10611502.0,10619187.0,7685.0,1,1.0,7685000000000000.0
1093,0,10611501.0,10611503.0,10619188.0,7685.0,1,1.0,7685000000000000.0
1094,0,10611501.0,10611504.0,10619189.0,7685.0,1,1.0,7685000000000000.0
1095,0,10611501.0,10611505.0,10619190.0,7685.0,1,1.0,7685000000000000.0
1096,0,10611501.0,10611506.0,10619191.0,7685.0,1,1.0,7685000000000000.0
1097,0,10611501.0,10611507.0,10619192.0,7685.0,1,1.0,7685000000000000.0
1111,0,10621453.0,10621454.0,10622220.0,766.0,1,1.0,766000000000000.0
1112,0,10621453.0,10621455.0,10622221.0,766.0,1,1.0,766000000000000.0
1113,0,10621453.0,10621456.0,10622222.0,766.0,1,1.0,766000000000000.0
1114,0,10621453.0,10621457.0,10622223.0,766.0,1,1.0,766000000000000.0
1105,0,10617693.0,10617694.0,10625415.0,7721.0,1,5.0,7721000000000000.0
1106,0,10617693.0,10617695.0,10625416.0,7721.0,1,5.0,7721000000000000.0
1107,0,10617693.0,10617696.0,10625417.0,7721.0,1,5.0,7721000000000000.0
1108,0,10617693.0,10617697.0,10625418.0,7721.0,1,5.0,7721000000000000.0
1117,0,10652806.0,10652807.0,10652843.0,36.0,1,1.0,36000000000000.0
1118,0,10652806.0,10652808.0,10652844.0,36.0,1,1.0,36000000000000.0
1119,0,10653608.0,10653609.0,10653904.0,295.0,1,5.0,295000000000000.0
1120,0,10653608.0,10653610.0,10653905.0,295.0,1,5.0,295000000000000.0
1121,0,10653608.0,10653611.0,10653906.0,295.0,1,5.0,295000000000000.0
1124,0,10673426.0,10673427.0,10677627.0,4200.0,1,1.0,4200000000000000.0
1136,0,10690417.0,10690418.0,10692723.0,2305.0,1,1.0,2305000000000000.0
1137,0,10690417.0,10690419.0,10692724.0,2305.0,1,1.0,2305000000000000.0
1138,0,10690417.0,10690420.0,10692725.0,2305.0,1,1.0,2305000000000000.0
1139,0,10690417.0,10690421.0,10692726.0,2305.0,1,1.0,2305000000000000.0
1140,0,10690417.0,10690422.0,10692727.0,2305.0,1,1.0,2305000000000000.0
1134,0,10687368.0,10687369.0,10694600.0,7231.0,1,1.0,7231000000000000.0
1135,0,10687368.0,10687370.0,10694601.0,7231.0,1,1.0,7231000000000000.0
1125,0,10686984.0,10686985.0,10696913.0,9928.0,1,1.0,9928000000000000.0
1126,0,10686984.0,10686986.0,10696914.0,9928.0,1,1.0,9928000000000000.0
1127,0,10686984.0,10686987.0,10696915.0,9928.0,1,1.0,9928000000000000.0
1130,0,10686987.0,10686990.0,10696915.0,9925.0,1,1.0,9925000000000000.0
1128,0,10686984.0,10686988.0,10696916.0,9928.0,1,1.0,9928000000000000.0
1131,0,10686987.0,10686991.0,10696916.0,9925.0,1,1.0,9925000000000000.0
1129,0,10686984.0,10686989.0,10696917.0,9928.0,1,1.0,9928000000000000.0
1132,0,10686987.0,10686992.0,10696917.0,9925.0,1,1.0,9925000000000000.0
1133,0,10686987.0,10686993.0,10696918.0,9925.0,1,1.0,9925000000000000.0
1109,0,10621301.0,10621302.0,10696965.0,75663.0,1,1.0,7.5663e+16
1110,0,10621301.0,10621303.0,10696966.0,75663.0,1,1.0,7.5663e+16
1099,0,10617008.0,10617009.0,10697001.0,79992.0,1,1.0,7.9992e+16
1100,0,10617008.0,10617010.0,10697002.0,79992.0,1,1.0,7.9992e+16
1101,0,10617008.0,10617011.0,10697003.0,79992.0,1,1.0,7.9992e+16
1102,0,10617008.0,10617012.0,10697004.0,79992.0,1,1.0,7.9992e+16
1145,0,10696947.0,10696948.0,10697056.0,108.0,1,1.0,108000000000000.0
1146,0,10696947.0,10696949.0,10697057.0,108.0,1,1.0,108000000000000.0
1147,0,10696947.0,10696950.0,10697058.0,108.0,1,1.0,108000000000000.0
1148,0,10696947.0,10696951.0,10697059.0,108.0,1,1.0,108000000000000.0
1149,0,10696963.0,10696964.0,10697062.0,98.0,1,1.0,98000000000000.0
1150,0,10696963.0,10696965.0,10697063.0,98.0,1,1.0,98000000000000.0
1115,0,10622648.0,10622649.0,10697302.0,74653.0,1,1.0,7.4653e+16
1116,0,10622648.0,10622650.0,10697303.0,74653.0,1,1.0,7.4653e+16
1141,0,10690437.0,10690438.0,10698328.0,7890.0,1,1.0,7890000000000000.0
1155,0,10697277.0,10697278.0,10698328.0,1050.0,1,1.0,1050000000000000.0
1156,0,10697277.0,10697279.0,10698329.0,1050.0,1,1.0,1050000000000000.0
1157,0,10697277.0,10697280.0,10698330.0,1050.0,1,1.0,1050000000000000.0
1142,0,10695054.0,10695055.0,10698496.0,3441.0,1,1.0,3441000000000000.0
1143,0,10695054.0,10695056.0,10698497.0,3441.0,1,1.0,3441000000000000.0
1144,0,10695054.0,10695057.0,10698498.0,3441.0,1,1.0,3441000000000000.0
1158,0,10697285.0,10697286.0,10698761.0,1475.0,1,1.0,1475000000000000.0
1159,0,10697285.0,10697287.0,10698762.0,1475.0,1,1.0,1475000000000000.0
1160,0,10697285.0,10697288.0,10698763.0,1475.0,1,1.0,1475000000000000.0
1161,0,10697285.0,10697289.0,10698764.0,1475.0,1,1.0,1475000000000000.0
1154,0,10697115.0,10697116.0,10700762.0,3646.0,1,1.0,3646000000000000.0
1162,0,10697300.0,10697301.0,10701595.0,4294.0,1,1.0,4294000000000000.0
938,0,10508099.0,10508100.0,10701596.0,193496.0,1,5.0,1.93496e+17
1163,0,10697300.0,10697302.0,10701596.0,4294.0,1,1.0,4294000000000000.0
939,0,10508099.0,10508101.0,10701597.0,193496.0,1,5.0,1.93496e+17
940,0,10508099.0,10508102.0,10701598.0,193496.0,1,5.0,1.93496e+17
941,0,10508099.0,10508103.0,10701599.0,193496.0,1,5.0,1.93496e+17
1122,0,10662845.0,10662846.0,10701657.0,38811.0,1,1.0,3.8811e+16
1123,0,10662845.0,10662847.0,10701658.0,38811.0,1,1.0,3.8811e+16
1151,0,10696970.0,10696971.0,10702336.0,5365.0,1,1.0,5365000000000000.0
1152,0,10696970.0,10696972.0,10702337.0,5365.0,1,1.0,5365000000000000.0
1153,0,10696970.0,10696973.0,10702338.0,5365.0,1,1.0,5365000000000000.0
1164,0,10705133.0,10705134.0,10706033.0,899.0,1,5.0,899000000000000.0
1077,0,10607268.0,10607269.0,10713613.0,106344.0,1,1.0,1.06344e+17
1165,0,10711992.0,10711993.0,10713960.0,1967.0,1,1.0,1967000000000000.0
1166,0,10711992.0,10711994.0,10713961.0,1967.0,1,1.0,1967000000000000.0
1167,0,10711992.0,10711995.0,10713962.0,1967.0,1,1.0,1967000000000000.0
1168,0,10711992.0,10711996.0,10713963.0,1967.0,1,1.0,1967000000000000.0
1169,0,10719584.0,10719585.0,10719642.0,57.0,1,1.0,57000000000000.0
1170,0,10719584.0,10719586.0,10719643.0,57.0,1,1.0,57000000000000.0
1171,0,10719701.0,10719702.0,10719740.0,38.0,1,1.0,38000000000000.0
1172,0,10719701.0,10719703.0,10719741.0,38.0,1,1.0,38000000000000.0
1173,0,10719701.0,10719704.0,10719742.0,38.0,1,1.0,38000000000000.0
1174,0,10720284.0,10720285.0,10727470.0,7185.0,1,1.0,7185000000000000.0
