algo,seed,episode,avg_jct,makespan,utilization,total_reward,num_jobs
sac,0,36,8811.264694834008,17997.688723554103,10.40823954930077,-289501856.8981435,3914
sac,0,37,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,38,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,39,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,40,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,41,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,42,8999.489150315614,17998.670879887803,15.451821139928441,-221586420.12396723,5776
sac,0,43,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,44,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,45,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,46,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,47,8699.45703000893,17870.3801583714,0.940351478404135,-420995418.4427381,362
sac,0,48,9110.233290368642,17998.32506837802,20.462802997939786,-153087186.66429615,7688
sac,0,49,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,50,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,51,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,52,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,53,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,54,8714.345185425567,17999.86246785627,4.733139462333797,-222259917.54051247,5800
sac,0,55,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,56,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,57,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,58,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,59,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,60,9241.746575491636,17995.96664283351,19.8583510771386,-163484408.2241704,7463
sac,0,61,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,62,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,63,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,64,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,65,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,66,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,67,6810.559490099628,15127.157465254435,25.369912580028945,-83984441.25046006,7937
sac,0,68,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,69,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,70,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,71,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,72,8837.589199569753,17997.693731076688,3.915496546411927,-378840483.8629139,1472
sac,0,73,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,74,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,75,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,76,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,77,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,78,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,79,8412.941778238113,17991.0,9.832435815193605,-294411019.1276072,3682
sac,0,80,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,81,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,82,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,83,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,84,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,85,8615.978835700396,17998.838222367947,14.562493304356973,-228303807.06683904,5440
sac,0,86,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,87,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,88,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,89,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,90,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,91,8747.956258716153,17999.243432715542,19.385171147152864,-160743814.99814758,7289
sac,0,92,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,93,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,94,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,95,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,96,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,97,7497.216841710222,16431.157465254433,23.19683665202201,-102304695.65866216,7896
sac,0,98,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,99,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
sac,0,100,8836.667523168935,17984.098488928605,0.9322214298304358,-421324968.9505765,357
